season,week,season_rule,celebrity_name,exit_type,exit_week,elim_this_week,judge_pct,fan_pct_mean,fan_p05,fan_p95,rsd_pct,rci90_pct
9,4,pct,Mya,eliminated,10.0,0,0.11570247933884298,0.09946926407988257,0.0795954295640883,0.127396405865682,13.998890667167782,48.05602689812332
9,4,pct,Natalie Coughlin,eliminated,5.0,0,0.09917355371900827,0.07224604553565625,0.05981156828286565,0.08716735031304264,8.938303857280602,30.09136023319469
9,5,pct,Aaron Carter,eliminated,8.0,0,0.09917355371900827,0.09635985515563862,0.08049050147712598,0.11564898418758517,11.258869673706853,35.15848271045918
9,5,pct,Donny Osmond,,,0,0.11983471074380166,0.12673595962540854,0.09852696075551039,0.15664851123574275,14.32387874321187,45.86034670193156
9,5,pct,Joanna Krupa,eliminated,9.0,0,0.09917355371900827,0.09966876445470918,0.08128618383863456,0.12142466183184475,12.318847679154223,40.13847799321018
9,5,pct,Kelly Osbourne,eliminated,10.0,0,0.09917355371900827,0.10548798063761021,0.0892716751339234,0.12626072235226354,10.774796494838071,35.064703101494615
9,5,pct,Louie Vito,eliminated,6.0,0,0.09090909090909091,0.09375621320598736,0.08089244174909566,0.10747568538625582,7.96598786707474,26.583243637160162
9,5,pct,Mark Dacascos,eliminated,7.0,0,0.10743801652892562,0.09540865991216942,0.07691482043177514,0.11597189947683545,11.70292567055263,39.057079045060306
9,5,pct,Melissa Joan Hart,eliminated,6.0,0,0.09504132231404959,0.09042052332962462,0.07702820123786164,0.1060946800775254,8.725418064417175,29.06647883966376
9,5,pct,Michael Irvin,eliminated,7.0,0,0.08677685950413223,0.10713320154040588,0.09240243885300878,0.12266123345140753,8.524685081487837,28.24408695280751
9,5,pct,Mya,eliminated,10.0,0,0.1115702479338843,0.10773285996655868,0.08822029770953355,0.13409851460256494,12.795762849680866,42.585165665584704
9,5,pct,Natalie Coughlin,eliminated,5.0,1,0.09090909090909091,0.07729598217188749,0.06504270003931707,0.08881065443925752,7.276792322889914,23.76795439994045
9,6,pct,Aaron Carter,eliminated,8.0,0,0.12692274704027823,0.10457914894610067,0.0896690446728014,0.12378230771511993,9.283547425405464,30.701936738086676
9,6,pct,Donny Osmond,,,0,0.11923079733737539,0.13846300795025393,0.10991587219544363,0.16888414026666246,13.269935849349984,42.587741624394404
9,6,pct,Joanna Krupa,eliminated,9.0,0,0.13846163313642237,0.1077155868197327,0.08998254180354888,0.12762413003229597,10.344181005151821,33.877429405872384
9,6,pct,Kelly Osbourne,eliminated,10.0,0,0.09615340976180302,0.11648428593153792,0.10180322581506109,0.1370499516069416,9.192272902940328,30.258781697469747
9,6,pct,Louie Vito,eliminated,6.0,1,0.09230801183542559,0.09880062725113464,0.0857374265223582,0.10984921841292228,6.782666286086328,21.70061270150767
9,6,pct,Mark Dacascos,eliminated,7.0,0,0.12307734911390078,0.10325819345169403,0.08435600920198423,0.12208041022311243,10.310444240698592,33.951960919015384
9,6,pct,Melissa Joan Hart,eliminated,6.0,1,0.09230762721870961,0.09673058432896392,0.08261517371395502,0.10984399916702078,7.418640578825062,24.505942907759188
9,6,pct,Michael Irvin,eliminated,7.0,0,0.08461490828237482,0.11628108421307282,0.1053756994120842,0.12858268486988628,6.106497449949959,19.957661742539074
9,6,pct,Mya,eliminated,10.0,0,0.12692351627371018,0.11768748110750937,0.0983958855316454,0.14183943174282312,11.377110945501485,36.914330906183096
9,7,pct,Aaron Carter,eliminated,8.0,0,0.150997150997151,0.1310601769578074,0.116386225927441,0.1478668076599655,6.716941929747596,22.03640721276715
9,7,pct,Donny Osmond,,,0,0.14814814814814814,0.17565256530386927,0.14293283006202723,0.21287266342518768,12.265070518382393,39.81714314400612
9,7,pct,Joanna Krupa,eliminated,9.0,0,0.15669515669515668,0.13469905351668407,0.11769753784670921,0.15504051328170027,8.035632102007776,26.140082804493744
9,7,pct,Kelly Osbourne,eliminated,10.0,0,0.14814814814814814,0.14560731095466084,0.12731205146411018,0.16803680140874974,8.63356747603816,27.96889090089743
9,7,pct,Mark Dacascos,eliminated,7.0,1,0.1225071225071225,0.12894512255762958,0.10653476504116255,0.1489679044617516,9.125267838570105,29.70319759441233
9,7,pct,Michael Irvin,eliminated,7.0,1,0.1339031339031339,0.13502901875704115,0.12161217359100336,0.14705364306820182,5.419696645331578,17.80902863403892
9,7,pct,Mya,eliminated,10.0,0,0.1396011396011396,0.1490067519523077,0.13007124558972918,0.17556918091150406,9.265187747719603,30.534143403338735
9,8,pct,Aaron Carter,eliminated,8.0,1,0.19083969465648856,0.1728544174765939,0.1524443911364422,0.1910199697636545,5.880831559338406,19.287789313606154
9,8,pct,Donny Osmond,,,0,0.19083969465648856,0.2443215631202736,0.20366598473934153,0.2898545884784612,10.878977794252972,35.27670772828639
9,8,pct,Joanna Krupa,eliminated,9.0,0,0.1984732824427481,0.18251642727903183,0.16297609275725555,0.20406278602123099,6.335611064187656,20.543346631987717
9,8,pct,Kelly Osbourne,eliminated,10.0,0,0.1946564885496183,0.19840883985940777,0.175517309654886,0.22413534401228258,7.555544034378947,24.30901717869829
9,8,pct,Mya,eliminated,10.0,0,0.22519083969465647,0.2018987522646929,0.17320786316401654,0.23646151210200467,9.362743928020505,31.32939071117263
9,9,pct,Donny Osmond,,,0,0.2312501699224591,0.3036878786046358,0.260904898916783,0.3544280791992003,9.4259654159399,30.79582257682828
9,9,pct,Joanna Krupa,eliminated,9.0,1,0.2531258701201785,0.2124698314379015,0.18899431584901916,0.2338309416906257,5.456435145663358,17.934650336642623
9,9,pct,Kelly Osbourne,eliminated,10.0,0,0.2437489628870599,0.23921226287578534,0.21360188797647256,0.2659435335754784,6.443805689908828,20.936658239602334
9,9,pct,Mya,eliminated,10.0,0,0.27187499707030244,0.24463002708167736,0.21242926359558495,0.2814694680656997,8.446567033357592,27.61608178804591
9,10,pct,Donny Osmond,,,0,0.35127769056340485,0.40098714461803037,0.35153058831589157,0.4594342075974416,8.130312327798322,26.90949591023326
9,10,pct,Kelly Osbourne,eliminated,10.0,1,0.305519216233502,0.28642591398630923,0.24658607862323517,0.3252989475506889,7.229213507118446,23.613860678236115
9,10,pct,Mya,eliminated,10.0,1,0.34320309320309317,0.3125869413956604,0.27051812678821047,0.35278083218901923,7.45920780992627,24.678811620242634
10,1,pct,Aiden Turner,eliminated,4.0,0,0.07177033492822966,0.04732254532363894,0.03620230543933122,0.058988993796392046,7.579451151812156,25.06535719276691
10,1,pct,Buzz Aldrin,eliminated,3.0,0,0.06698564593301436,0.06442213835018565,0.05288590997149177,0.07696525221296763,8.160630188754265,26.487276465623445
10,1,pct,Chad Ochocinco,eliminated,9.0,0,0.0861244019138756,0.07969656325629391,0.06066618518595855,0.10249356870604157,14.354105222709665,46.01012187209131
10,1,pct,Erin Andrews,eliminated,10.0,0,0.10047846889952153,0.1032981958973644,0.07549255309613,0.13423643292170184,17.18972695713502,56.868253424231064
10,1,pct,Evan Lysacek,eliminated,10.0,0,0.11004784688995216,0.15052728712622404,0.1075475464180845,0.20032422140951123,18.859808788486234,61.6344562920537
10,1,pct,Jake Pavelka,eliminated,6.0,0,0.09569377990430622,0.08025445584175481,0.06049206053649013,0.1028704359552925,14.135219134385062,46.6162129606826
10,1,pct,Kate Gosselin,eliminated,5.0,0,0.07655502392344497,0.06563570454938193,0.05201566511102123,0.08143182239253627,9.804948219208098,32.357773009666545
10,1,pct,Nicole Scherzinger,,,0,0.11961722488038277,0.19901966009596375,0.1524551849638415,0.25928261347141024,16.201389149478036,53.676821905965696
10,1,pct,Niecy Nash,eliminated,8.0,0,0.0861244019138756,0.08080144290675764,0.060343303715155436,0.10517576390856516,15.05838116132871,49.3157062127507
10,1,pct,Pamela Anderson,eliminated,7.0,0,0.10047846889952153,0.09160112469085498,0.06871855416246637,0.11852138192534534,16.52213276668859,54.36923174356072
10,1,pct,Shannen Doherty,eliminated,2.0,0,0.0861244019138756,0.03742088196157992,0.028590527173404247,0.04697502423900642,6.19322833368344,20.222946772162395
10,2,pct,Aiden Turner,eliminated,4.0,0,0.08636363636363636,0.05093542953815361,0.040047621597319547,0.06155451609022621,7.197274606449486,23.657583942197334
10,2,pct,Buzz Aldrin,eliminated,3.0,0,0.05454545454545454,0.07251717597231781,0.06158775753784627,0.08342470049142484,7.2148634887215515,24.020637248936424
10,2,pct,Chad Ochocinco,eliminated,9.0,0,0.07272727272727272,0.08208958905913694,0.06446062790985903,0.10397729391158243,13.32550995237195,43.468332601895746
10,2,pct,Erin Andrews,eliminated,10.0,0,0.10454545454545454,0.10147887740554239,0.07550732805515828,0.13049041380571477,16.252727697667282,54.18180330358436
10,2,pct,Evan Lysacek,eliminated,10.0,0,0.10909090909090909,0.1447946793746278,0.1042223160893488,0.19176160617077792,18.34396904485122,60.457532320603015
10,2,pct,Jake Pavelka,eliminated,6.0,0,0.09090909090909091,0.07948238490824858,0.06032645375286501,0.10115867643532367,13.170765213967677,44.91544495070452
10,2,pct,Kate Gosselin,eliminated,5.0,0,0.06818181818181818,0.07012241959390025,0.0578917232465394,0.0842975457488328,8.932447174159096,29.046404752522747
10,2,pct,Nicole Scherzinger,,,0,0.12727272727272726,0.18867658998532713,0.14600295506070565,0.24332131451711195,15.507109315669982,51.5794563935963
10,2,pct,Niecy Nash,eliminated,8.0,0,0.09545454545454546,0.08345081250981083,0.06337344333095744,0.10707453601769672,14.708999034034322,48.071201955413194
10,2,pct,Pamela Anderson,eliminated,7.0,0,0.1,0.08930157774355603,0.06948554141737999,0.11398440857607793,14.720458640917654,48.94875387456773
10,2,pct,Shannen Doherty,eliminated,2.0,1,0.09090909090909091,0.037150463909378616,0.02918451910418959,0.04559048421105328,5.520043884006586,18.046561617550058
10,3,pct,Aiden Turner,eliminated,4.0,0,0.09852216748768473,0.05652089332828555,0.04487477019587026,0.06841366684250696,7.046953190305981,23.538896646636704
10,3,pct,Buzz Aldrin,eliminated,3.0,1,0.06403940886699508,0.07551528580279589,0.06312966448243684,0.08753058133706011,7.340410166338938,24.40091685462327
10,3,pct,Chad Ochocinco,eliminated,9.0,0,0.09852216748768473,0.08774555222951815,0.06950108342104896,0.10869594206339803,11.930084264818351,39.19485864234906
10,3,pct,Erin Andrews,eliminated,10.0,0,0.11330049261083744,0.10474591299889384,0.0789020460046933,0.13377168405433648,15.606860958478114,52.383559872376715
10,3,pct,Evan Lysacek,eliminated,10.0,0,0.12807881773399016,0.1465701883523436,0.10702194539225625,0.19422439243476577,17.863522524909854,59.49535033200713
10,3,pct,Jake Pavelka,eliminated,6.0,0,0.10344827586206896,0.08225032402769139,0.06475959377516817,0.10179475789672146,11.425972363367038,37.03516412155329
10,3,pct,Kate Gosselin,eliminated,5.0,0,0.07389162561576355,0.07682391588618226,0.0642715307140954,0.09044047428339787,8.001992407341024,26.168943569302463
10,3,pct,Nicole Scherzinger,,,0,0.11330049261083744,0.1894561452187319,0.14859897937608907,0.2401648776124761,14.720371674929462,48.33092013493249
10,3,pct,Niecy Nash,eliminated,8.0,0,0.10344827586206896,0.08926861819636513,0.06858889088318218,0.11358359504913959,13.275900270523953,44.994704165957415
10,3,pct,Pamela Anderson,eliminated,7.0,0,0.10344827586206896,0.09110316395919232,0.0720275391405989,0.112683254645518,12.280307780184959,40.6557155049191
10,4,pct,Aiden Turner,eliminated,4.0,1,0.0889487870619946,0.0649035486441475,0.0519019647204003,0.07889840712877923,7.411023249276652,24.296798167541038
10,4,pct,Chad Ochocinco,eliminated,9.0,0,0.11859838274932614,0.09760834283951965,0.07768679577032077,0.12020696627263586,11.609224718186638,38.26815345208358
10,4,pct,Erin Andrews,eliminated,10.0,0,0.10512129380053908,0.11227493022670317,0.08538944195042576,0.14003663292391316,14.57371911896061,48.67265636517872
10,4,pct,Evan Lysacek,eliminated,10.0,0,0.14016172506738545,0.15505865839215743,0.11454259560254444,0.2035166730830007,17.25759576718901,57.38091532781918
10,4,pct,Jake Pavelka,eliminated,6.0,0,0.10242587601078167,0.08934076646230683,0.07128992586620343,0.10905840907664555,10.35987536037128,33.99163488939791
10,4,pct,Kate Gosselin,eliminated,5.0,0,0.0862533692722372,0.08618439578691987,0.07200806690758749,0.10168581826836925,8.180228453033083,26.709976224703592
10,4,pct,Nicole Scherzinger,,,0,0.1347708894878706,0.19837496060241314,0.15308825132107773,0.2481511198683496,14.349963727365305,47.920800215203904
10,4,pct,Niecy Nash,eliminated,8.0,0,0.09703504043126684,0.0993929170550462,0.07911362373793286,0.12328472234950141,12.021308099279844,39.7539887504117
10,4,pct,Pamela Anderson,eliminated,7.0,0,0.12668463611859837,0.09686147999078622,0.0783712303360324,0.11815012972861218,10.855763809456159,35.801009453321804
10,5,pct,Chad Ochocinco,eliminated,9.0,0,0.10404624277456648,0.10752191619449333,0.08794358896688989,0.13066735565765017,10.499165349996954,34.17901335260822
10,5,pct,Erin Andrews,eliminated,10.0,0,0.12716763005780346,0.1193004076407445,0.09163164151801728,0.1474978664118299,13.181324802233995,44.6929799150501
10,5,pct,Evan Lysacek,eliminated,10.0,0,0.15606936416184972,0.16292079387052108,0.12253671828532266,0.21149871594061315,16.226523931692522,54.60444645635089
10,5,pct,Jake Pavelka,eliminated,6.0,0,0.1329479768786127,0.09669585000635852,0.07841958523352471,0.11559177328295962,9.151876473018197,29.737750439547927
10,5,pct,Kate Gosselin,eliminated,5.0,1,0.08670520231213873,0.0949694039387971,0.0779213088448958,0.11259261667460722,8.39851950200476,27.737046263769138
10,5,pct,Nicole Scherzinger,,,0,0.1676300578034682,0.20708308425969021,0.16231097914893336,0.25744063493703273,13.782708650274518,45.93791720274124
10,5,pct,Niecy Nash,eliminated,8.0,0,0.10404624277456648,0.10972298414789639,0.0901074233570531,0.132423868378789,10.48929444860317,33.85315601738872
10,5,pct,Pamela Anderson,eliminated,7.0,0,0.12138728323699421,0.10178555994149885,0.08479895141103316,0.12193582639986536,8.893614557292107,29.70949999106576
10,6,pct,Chad Ochocinco,eliminated,9.0,0,0.14832537716633498,0.12267361226517355,0.1012337638931579,0.14648235498510037,9.772833120259792,31.674013764359735
10,6,pct,Erin Andrews,eliminated,10.0,0,0.16267997069846646,0.13141082554167555,0.10370795653991428,0.16148702357785136,11.97971199303089,40.445346926555956
10,6,pct,Evan Lysacek,eliminated,10.0,0,0.12918703555466454,0.17626618950452347,0.13562340050045987,0.2260232089237487,15.36975154242133,51.285960556246614
10,6,pct,Jake Pavelka,eliminated,6.0,1,0.1196171470430762,0.10812670047499141,0.08898021594793405,0.1265082399459824,8.012042697420236,26.269616798633844
10,6,pct,Nicole Scherzinger,,,0,0.17224890226905065,0.2253187208376973,0.17691963953291992,0.2778598581898938,13.550868119132174,44.798860157600316
10,6,pct,Niecy Nash,eliminated,8.0,0,0.1244013735931173,0.12508688262362017,0.10595459061299924,0.14738656247065052,8.933465578315426,29.0023803003559
10,6,pct,Pamela Anderson,eliminated,7.0,0,0.1435401936752898,0.11111706875231848,0.09431209615524558,0.13030298133313556,7.636220829189605,25.193619624522988
10,7,pct,Chad Ochocinco,eliminated,9.0,0,0.16720257234726688,0.14261266171581152,0.12005680505641345,0.16680471960321971,8.605351453671968,28.04874872808376
10,7,pct,Erin Andrews,eliminated,10.0,0,0.1639871382636656,0.14749234719555038,0.12065272587249373,0.17765078815706375,10.350629703934588,34.19883737074202
10,7,pct,Evan Lysacek,eliminated,10.0,0,0.17363344051446947,0.19435040055684608,0.15240818176377455,0.242647002558302,14.204222139368397,46.43099295703959
10,7,pct,Nicole Scherzinger,,,0,0.17363344051446947,0.24983491087139986,0.19955779678424176,0.3054781835197567,13.142397942312328,42.39615126888189
10,7,pct,Niecy Nash,eliminated,8.0,0,0.15755627009646303,0.14301700800040454,0.12412269644437111,0.16437837371248687,7.5163236400776094,24.153406360869457
10,7,pct,Pamela Anderson,eliminated,7.0,1,0.1639871382636656,0.12269267165998762,0.10543280486144756,0.1393796501522712,6.222036170409483,20.36810717449418
10,8,pct,Chad Ochocinco,eliminated,9.0,0,0.17786561264822134,0.16826298732943082,0.1437313297990641,0.1942672088199495,7.633627800703208,25.26793951044269
10,8,pct,Erin Andrews,eliminated,10.0,0,0.20948616600790515,0.16717283064587826,0.13647142266467602,0.19940225353259808,9.570110247345216,31.46541543396103
10,8,pct,Evan Lysacek,eliminated,10.0,0,0.20948616600790515,0.2188361886973522,0.17610137088900538,0.2669012598325853,12.670376899067906,41.492172516838636
10,8,pct,Nicole Scherzinger,,,0,0.233201581027668,0.2844692804788364,0.2308869099524531,0.3431909766689057,12.20215585436711,39.478451426254324
10,8,pct,Niecy Nash,eliminated,8.0,1,0.16996047430830039,0.16125871284850224,0.13810142672396913,0.1842649793776609,7.029278087014134,23.08177632684588
10,9,pct,Chad Ochocinco,eliminated,9.0,1,0.23008849557522124,0.19905959057499154,0.1688470996434316,0.22966353026015635,7.362003171923844,24.326572246689903
10,9,pct,Erin Andrews,eliminated,10.0,0,0.24778761061946902,0.1990485827183264,0.1642972588051542,0.2350091564352496,8.571886440189974,28.284759052038165
10,9,pct,Evan Lysacek,eliminated,10.0,0,0.2610619469026549,0.2595040253949176,0.214614731619401,0.30813336445043477,11.020870790137536,36.03744978087161
10,9,pct,Nicole Scherzinger,,,0,0.2610619469026549,0.34238780131176444,0.28415827014116285,0.4067520620354653,11.072899912438142,35.80553729560988
10,10,pct,Erin Andrews,eliminated,10.0,1,0.32661232765023673,0.23907768542482163,0.1890433490748068,0.28798761270103984,8.987189818865861,29.683279087869916
10,10,pct,Evan Lysacek,eliminated,10.0,1,0.325268368450467,0.3252986581866534,0.27360833133315743,0.37512214052256376,9.269358605572329,30.454142756821902
10,10,pct,Nicole Scherzinger,,,0,0.3481193038992962,0.4356236563885249,0.37353370594491925,0.5064429582269777,9.343398550561687,30.510108974320506
11,1,pct,Audrina Patridge,eliminated,6.0,0,0.08370044052863436,0.06987503710531548,0.05368880340801544,0.08908386407587775,12.862887734184593,42.47407280143477
11,1,pct,Brandy,eliminated,9.0,0,0.1013215859030837,0.08175633397615782,0.059125104597129045,0.10674843897203962,17.407448554871763,57.148001249892694
11,1,pct,Bristol Palin,eliminated,10.0,0,0.07929515418502203,0.09883538276715247,0.0718129750529691,0.1295800065922945,17.841253574164597,58.44772380294158
11,1,pct,David Hasselhoff,eliminated,1.0,1,0.06607929515418502,0.06016753744524499,0.04570727831997747,0.07291138714287046,9.968665381716763,32.644930587471585
11,1,pct,Florence Henderson,eliminated,5.0,0,0.07929515418502203,0.07698725229001362,0.06141914409787002,0.09500209589642897,12.717570862430795,40.29954215827074
11,1,pct,Jennifer Grey,,,0,0.10572687224669604,0.10547675736708861,0.07340238543469595,0.1432618862329319,20.317012201175324,66.23212785647681
11,1,pct,Kurt Warner,eliminated,8.0,0,0.08370044052863436,0.10264746446002214,0.07645723920744141,0.13078967772582367,16.28683109177829,52.93110629103069
11,1,pct,Kyle Massey,eliminated,10.0,0,0.1013215859030837,0.09082300425706066,0.06589253421905333,0.11786299406894127,17.527646721190962,57.22169209773493
11,1,pct,Margaret Cho,eliminated,3.0,0,0.06607929515418502,0.07367862655288702,0.05802592903131917,0.08977261686195792,11.345657766566262,38.0960253967665
11,1,pct,Michael Bolton,eliminated,2.0,0,0.07048458149779736,0.07634730153418888,0.058349929101995324,0.09556682836989745,13.535583185062384,44.66027912148256
11,1,pct,Rick Fox,eliminated,7.0,0,0.09691629955947137,0.08132628809447258,0.05806411067739853,0.10994711657058785,19.315764421874967,62.25960707182719
11,1,pct,The Situation,eliminated,4.0,0,0.06607929515418502,0.08207901415039573,0.06460998397513698,0.10375626820979775,14.14075926847171,46.97554108159292
11,2,pct,Audrina Patridge,eliminated,6.0,0,0.10407239819004525,0.07419168844863575,0.05848149546991299,0.09323268006129073,11.355723351280046,38.22630305051551
11,2,pct,Brandy,eliminated,9.0,0,0.09502262443438914,0.08736991200430382,0.06483678167752724,0.11191860264537476,15.588317380499566,51.790003064632266
11,2,pct,Bristol Palin,eliminated,10.0,0,0.09954751131221719,0.10542830742339765,0.07931670568368163,0.13356367517225015,16.03800174789785,51.45389394398029
11,2,pct,Florence Henderson,eliminated,5.0,0,0.08597285067873303,0.08172047105614785,0.0670167525536745,0.09826931358268831,10.640998357394967,34.3778171319152
11,2,pct,Jennifer Grey,,,0,0.1085972850678733,0.11289831393879383,0.08168483081466066,0.1513927254382719,19.038692209723624,61.743964273374665
11,2,pct,Kurt Warner,eliminated,8.0,0,0.09502262443438914,0.10968484180887665,0.08391233656670383,0.13543026720256138,14.707965640777966,46.96905222840762
11,2,pct,Kyle Massey,eliminated,10.0,0,0.09954751131221719,0.09694034258748702,0.07308924704016342,0.1216340248987933,15.722185829167637,50.07696131754335
11,2,pct,Margaret Cho,eliminated,3.0,0,0.08144796380090498,0.07763746750890126,0.06124181174768532,0.09293448429870549,10.211710128367937,34.86193980612219
11,2,pct,Michael Bolton,eliminated,2.0,1,0.05429864253393665,0.08069957553217097,0.062338470229541455,0.09825421758689663,11.988468927651963,39.50732209309069
11,2,pct,Rick Fox,eliminated,7.0,0,0.09502262443438914,0.08654393364602045,0.06322096379308922,0.11456733983766529,17.030751933000396,56.48101364903367
11,2,pct,The Situation,eliminated,4.0,0,0.08144796380090498,0.08688514604526476,0.06987653174902317,0.10640962206024565,12.134914588454977,40.18639934234473
11,3,pct,Audrina Patridge,eliminated,6.0,0,0.11764705882352941,0.08048021475314035,0.06519622257276517,0.0982014100565314,9.91851622966245,33.00518748376623
11,3,pct,Brandy,eliminated,9.0,0,0.1085972850678733,0.09561073812297925,0.07368237250253731,0.12225988632816898,14.287306169506934,48.57751382563166
11,3,pct,Bristol Palin,eliminated,10.0,0,0.08597285067873303,0.11522750333479896,0.08960290338006113,0.14380943532744145,14.515872232799559,47.04304994778953
11,3,pct,Florence Henderson,eliminated,5.0,0,0.09049773755656108,0.08859058841730263,0.07497086387476275,0.10359418086167754,8.684765657133015,28.623316986914794
11,3,pct,Jennifer Grey,,,0,0.1085972850678733,0.12402997834214306,0.0917042701106222,0.16499773627553213,18.220213599234,59.0933475475793
11,3,pct,Kurt Warner,eliminated,8.0,0,0.10407239819004525,0.11955411811756828,0.09354346824956315,0.1455784566345745,13.46699546731443,43.524212469068345
11,3,pct,Kyle Massey,eliminated,10.0,0,0.10407239819004525,0.10642497651631325,0.08358019594418924,0.13231537740262092,14.202256833137843,45.79299244755892
11,3,pct,Margaret Cho,eliminated,3.0,1,0.08144796380090498,0.08292188696439828,0.06602211347677304,0.09698792023244539,9.115978125815163,30.965806755672343
11,3,pct,Rick Fox,eliminated,7.0,0,0.1085972850678733,0.0936136957516522,0.07236569771875895,0.11756423475240767,14.037850006326952,45.19853703364871
11,3,pct,The Situation,eliminated,4.0,0,0.09049773755656108,0.0935462996797037,0.07670432229143022,0.1118216463494611,10.54828285781619,35.117324058030874
11,4,pct,Audrina Patridge,eliminated,6.0,0,0.12849162011173185,0.0875529584810618,0.0731589748840966,0.10405695421070178,8.337877121987212,27.808181393944665
11,4,pct,Brandy,eliminated,9.0,0,0.1340782122905028,0.10488591686353829,0.08329903118952167,0.13217482500667985,13.049264327561755,43.98821443544236
11,4,pct,Bristol Palin,eliminated,10.0,0,0.0893854748603352,0.1268157470171282,0.1033795097565572,0.1565794972741734,12.964370317182663,41.950616361886674
11,4,pct,Florence Henderson,eliminated,5.0,0,0.09776536312849161,0.09465883662526757,0.0813726103739911,0.1086339130433195,7.258092846504603,24.53517240239556
11,4,pct,Jennifer Grey,,,0,0.1564245810055866,0.13661372870162292,0.10383812640917191,0.17802077373340303,16.974174646984785,54.30101939919444
11,4,pct,Kurt Warner,eliminated,8.0,0,0.09497206703910614,0.13014543257264358,0.10520242343341532,0.15575077017787445,11.874657470763436,38.839892991438205
11,4,pct,Kyle Massey,eliminated,10.0,0,0.11173184357541899,0.11739057057343898,0.0956498707669883,0.14196452076575677,12.277241834535205,39.45346697995156
11,4,pct,Rick Fox,eliminated,7.0,0,0.10893854748603352,0.10207885404946515,0.08321851566540096,0.12426387432043455,11.311721376219475,36.94082278953023
11,4,pct,The Situation,eliminated,4.0,1,0.0782122905027933,0.0998579551158335,0.08222551125810795,0.11600715490277262,9.261989387673589,30.4034792801982
11,5,pct,Audrina Patridge,eliminated,6.0,0,0.12637362637362637,0.09738926454089673,0.08505199237272648,0.11193041677344395,6.517728323034966,21.502739520573975
11,5,pct,Brandy,eliminated,9.0,0,0.14835164835164835,0.11699354517679655,0.09559954093159292,0.1431637939638288,11.456457584247131,38.05140242578871
11,5,pct,Bristol Palin,eliminated,10.0,0,0.0989010989010989,0.1423379015777881,0.12048318477249613,0.17184678774756618,11.144230759256004,36.085682313505
11,5,pct,Florence Henderson,eliminated,5.0,1,0.11538461538461539,0.10015202389368798,0.087826687076654,0.11228184454652168,5.8697355980731345,19.564125975894143
11,5,pct,Jennifer Grey,,,0,0.13736263736263737,0.15299911332089855,0.11912003994128562,0.1952628032987503,15.6983287505465,49.76680041129633
11,5,pct,Kurt Warner,eliminated,8.0,0,0.13186813186813187,0.1446062396901107,0.12188436129047305,0.16894935083851342,9.801580168916225,32.54699772907451
11,5,pct,Kyle Massey,eliminated,10.0,0,0.10989010989010989,0.13233470906919156,0.1119601899499004,0.15650823627071653,10.346175793040098,33.663161111816905
11,5,pct,Rick Fox,eliminated,7.0,0,0.13186813186813187,0.11318720273062977,0.09537070922716255,0.13298897450056818,9.296721937049382,30.094612218724503
11,6,pct,Audrina Patridge,eliminated,6.0,1,0.15458892856159417,0.1029266381835287,0.08996560547858282,0.11531654185293717,5.521943600855542,17.745655462048052
11,6,pct,Brandy,eliminated,9.0,0,0.1739131484985698,0.130484167718114,0.11016176462515835,0.15536008757483444,9.67765491669934,31.638826064773262
11,6,pct,Bristol Palin,eliminated,10.0,0,0.13526519171803963,0.15883828286696247,0.13562055221801667,0.18821610365929997,10.054622733552993,33.112641670481636
11,6,pct,Jennifer Grey,,,0,0.14009709211577043,0.17126929827507115,0.13579154215446304,0.21570167680335553,14.22756157502786,46.65759447472652
11,6,pct,Kurt Warner,eliminated,8.0,0,0.1062800695461289,0.16107872732231412,0.14390132192765967,0.18048737777447513,6.862448472548749,22.713151795399874
11,6,pct,Kyle Massey,eliminated,10.0,0,0.14492754323323798,0.1492470682827589,0.1275851641906353,0.1744749488527996,9.760623316078307,31.41755828216898
11,6,pct,Rick Fox,eliminated,7.0,0,0.14492802632665908,0.12615581735125064,0.11002704129767275,0.14308132031611767,7.052052920420975,23.137995312911443
11,7,pct,Brandy,eliminated,9.0,0,0.1750599520383693,0.14861155660382452,0.1293259067759479,0.1721951447342354,7.894996377984112,25.72154277497249
11,7,pct,Bristol Palin,eliminated,10.0,0,0.15587529976019185,0.17882391666724592,0.1555045842318256,0.20585991257759656,8.731035553795483,28.15916868629589
11,7,pct,Jennifer Grey,,,0,0.1750599520383693,0.19481633583719746,0.15615109845488603,0.24238449948424692,13.329708010419061,44.26394771197407
11,7,pct,Kurt Warner,eliminated,8.0,0,0.16786570743405277,0.16935883959813722,0.14913844554466016,0.1908436361568018,7.504319963717277,24.62534031946707
11,7,pct,Kyle Massey,eliminated,10.0,0,0.1606714628297362,0.17050309666824143,0.14806290098080502,0.19828712775855245,9.01537697038952,29.456489506153584
11,7,pct,Rick Fox,eliminated,7.0,1,0.16546762589928057,0.13788625462535348,0.12039064216920642,0.15308741372951654,6.017512443396175,19.61806293618607
11,8,pct,Brandy,eliminated,9.0,0,0.21509433962264152,0.1733775874901491,0.1527078157157054,0.19726698908839582,6.752742574403021,22.279586686345205
11,8,pct,Bristol Palin,eliminated,10.0,0,0.17735849056603772,0.20827871640395515,0.18569057681408316,0.2328289167634013,7.017631766136578,22.632336497548632
11,8,pct,Jennifer Grey,,,0,0.21509433962264152,0.23235972791015597,0.18892373508563395,0.28299946361033196,12.337907458013866,40.48710564899321
